,0,1,2,3,4,5
22621,True,False,False,False,False,False
22622,False,True,False,False,False,False
22623,False,True,True,True,True,True
22624,False,False,False,False,False,False
22625,False,True,False,True,False,True
22626,False,True,False,False,False,False
22627,False,True,False,False,False,False
22628,False,True,False,False,False,False
22629,False,False,False,True,True,False
22630,False,True,False,False,False,False
22631,False,True,True,True,True,True
22632,False,True,False,False,False,False
22633,True,False,False,False,False,False
22634,False,True,False,True,False,False
22635,False,True,False,False,False,False
22636,False,True,False,False,False,True
22637,True,False,False,False,False,False
22638,False,False,True,False,True,False
22639,False,True,True,True,False,True
22640,True,False,False,False,False,False
22641,False,False,False,False,False,False
22642,False,True,True,False,True,True
22643,False,True,False,False,False,False
22644,False,True,False,False,False,False
22645,False,True,False,True,False,True
22646,True,False,False,False,False,False
22647,False,True,False,True,True,True
22648,False,True,True,True,False,True
22649,False,True,True,False,False,False
22650,True,False,False,False,False,False
22651,False,True,False,False,False,False
22652,False,True,False,True,True,False
22653,False,True,False,True,True,True
22654,False,True,False,False,True,True
22655,False,True,False,False,False,False
22656,False,True,False,False,False,True
22657,True,False,False,False,False,False
22658,False,False,False,False,False,False
22659,False,True,True,True,False,True
22660,False,True,True,True,False,True
22661,False,True,False,False,False,False
22662,True,False,False,False,False,False
22663,False,True,False,False,False,False
22664,True,False,False,False,False,False
22665,False,True,True,True,False,False
22666,True,False,False,False,False,False
22667,False,True,True,True,True,True
22668,False,False,False,False,False,False
22669,False,True,False,True,False,True
22670,False,True,False,True,False,True
22671,False,True,False,False,False,False
22672,True,False,False,False,False,False
22673,False,True,False,False,False,True
22674,False,True,False,True,False,True
22675,True,False,False,False,False,False
22676,False,True,False,True,True,True
22677,False,False,True,True,False,True
22678,False,True,False,False,False,True
22679,False,True,True,True,True,True
22680,False,True,False,True,False,False
22681,False,False,False,False,False,False
22682,False,True,False,False,False,True
22683,True,False,False,False,False,False
22684,False,False,True,False,False,False
22685,False,False,True,True,True,True
22686,False,True,False,False,False,False
22687,False,True,False,False,False,False
22688,False,True,False,False,False,False
22689,True,False,False,False,False,False
22690,False,False,False,False,False,False
22691,False,True,False,False,False,False
22692,False,True,True,False,True,True
22693,False,True,True,True,False,True
22694,False,True,False,False,False,False
22695,False,True,False,False,False,True
22696,False,True,False,True,False,False
22697,False,True,False,False,False,True
22698,True,False,False,False,False,False
22699,False,True,False,False,False,False
22700,False,True,False,False,False,False
22701,False,True,False,False,False,False
22702,False,True,False,True,False,False
22703,False,True,False,False,False,True
22704,False,True,False,False,False,True
22705,False,True,False,False,False,False
22706,False,True,True,False,False,True
22707,False,True,False,False,False,False
22708,True,False,False,False,False,False
22709,False,True,False,False,False,True
22710,False,True,False,True,False,True
22711,False,True,False,False,False,True
22712,True,False,False,False,False,False
22713,False,True,False,False,False,False
22714,False,True,False,False,False,False
22715,False,True,False,False,False,False
22716,False,False,False,False,False,False
22717,True,False,False,False,False,False
22718,False,True,False,True,False,False
22719,False,True,False,False,False,False
22720,False,True,False,False,False,False
22721,False,True,False,False,False,False
22722,False,True,False,True,False,False
22723,False,True,False,False,False,False
22724,False,True,False,True,False,True
22725,False,True,True,True,False,True
22726,False,True,True,False,False,False
22727,False,True,False,False,False,True
22728,True,False,False,False,False,False
22729,False,True,False,True,False,True
22730,False,True,False,False,False,True
22731,False,True,False,False,False,True
22732,False,True,True,True,False,True
22733,False,True,False,True,False,False
22734,True,False,False,False,False,False
22735,False,False,False,False,False,True
22736,False,True,True,True,True,True
22737,False,True,False,False,True,True
22738,False,True,False,False,False,False
22739,False,True,True,True,True,True
22740,False,True,False,False,False,False
22741,False,True,True,True,False,True
22742,False,True,False,False,False,False
22743,False,True,False,True,False,False
22744,False,True,True,False,True,True
22745,False,True,False,True,True,True
22746,False,True,False,False,False,True
22747,False,True,True,False,True,False
22748,False,True,False,False,True,True
22749,False,True,False,False,False,False
22750,False,False,False,False,True,False
22751,False,True,False,False,False,False
22752,False,True,False,True,True,True
22753,False,True,True,True,True,True
22754,False,True,True,True,True,True
22755,False,True,True,True,False,False
22756,False,True,False,True,False,False
22757,False,False,False,False,False,False
22758,False,False,False,False,False,False
22759,False,True,False,False,False,True
22760,False,True,False,False,False,True
22761,False,True,False,False,True,True
22762,False,True,True,False,False,True
22763,False,True,True,True,True,True
22764,True,False,False,False,False,False
22765,False,True,False,False,False,False
22766,False,True,False,False,False,False
22767,False,True,False,False,False,False
22768,True,False,False,False,False,False
22769,False,True,True,False,False,False
22770,False,True,True,True,False,False
22771,True,False,False,False,False,False
22772,True,False,False,False,False,False
22773,True,False,False,False,False,False
22774,False,True,False,False,False,False
22775,False,True,False,False,False,False
22776,False,True,True,False,False,True
22777,False,True,False,False,False,True
22778,False,True,False,True,False,True
22779,False,True,False,True,False,False
22780,False,True,False,True,False,True
22781,False,True,False,False,False,False
22782,False,True,False,False,False,True
22783,True,False,False,False,False,False
22784,False,True,False,True,False,True
22785,True,False,False,False,False,False
22786,False,True,False,False,False,True
22787,False,True,False,False,False,False
22788,True,False,False,False,False,False
22789,False,True,True,True,False,True
22790,False,True,False,False,False,False
